epoch,train_loss,test_loss,test_psnr
71,0.003834234627821289,0.0041618772293441,50.82231714562953
72,0.003794181405850176,0.002130506214452909,51.87885823257273
73,0.0037457886527149506,0.0031596792349591852,51.441603425066106
74,0.003829379016498915,0.0036040802695788444,51.65093181842041
75,0.003752582573094451,0.0040260916762054,50.76129703804324
76,0.003634845800778487,0.004068303417880086,50.85055714940735
77,0.0033141063430604726,0.0033261792175471785,51.34715380108876
78,0.0036808304012623974,0.004708270549308508,50.34738782600835
79,0.003251498849488482,0.004661384979262946,49.96289523174668
80,0.003941806134972999,0.004392498966772108,51.93099653821261
81,0.003623297000891705,0.006198801281861961,51.27282596240457
82,0.0040170328220753655,0.00410067483317107,50.50881947232763
83,0.003284034056423029,0.002657124376855791,51.909181335047954
84,0.00368401303248812,0.0021788443019613627,51.62467723062984
85,0.0037263103937707175,0.003024862720631063,51.883535739947995
86,0.003628488101576925,0.004456202094443143,52.18527195821062
87,0.004075969111792151,0.0035574401542544363,52.38190828781789
88,0.003537493849825575,0.004096278375945987,50.55932216219242
89,0.0035206215974233936,0.003312972642015666,50.95784671128387
90,0.003279216883768614,0.0026411035377532244,52.16317025390627
91,0.003411303033146288,0.0031314914068207144,52.23131303276403
92,0.0032558436090550807,0.002189023891696705,52.400982346374064
93,0.003964257721632421,0.005797032490372655,48.96180806205894
94,0.003923129207641349,0.0025552613963373007,52.198553896637485
95,0.003761517148209033,0.002621101839467882,51.20978989481659
96,0.0038878778770847205,0.0056003611814230666,52.08051203587857
97,0.003716428235684992,0.0028382518421858553,51.27743797292993
98,0.004028866027186785,0.009592343149706724,52.156592732810516
99,0.00398619481077703,0.004712468800134955,51.473783682312636
100,0.003671336621403383,0.0030066406587138774,51.255979604618
101,0.0032641253549960613,0.003942437602672727,50.51297901195244
102,0.0038715978772586924,0.0027190745435655105,51.41842506934426
103,0.0036490142370209947,0.0023272062011528765,51.860048125423
104,0.003347101899112879,0.003772899035830051,51.24695158939407
105,0.0036871279362188005,0.004621838796883821,50.16237646580098
106,0.0032029864490654607,0.003173612996470183,52.32036916200494
107,0.004082819936211491,0.002220596482511611,51.79425757728006
108,0.003976948341437721,0.006108144908212123,50.83812000082099
109,0.0038000045316570466,0.004704796602018181,51.8403396389469
110,0.0035578771341605894,0.0030862454534508294,51.480201384895665
111,0.003733133199269708,0.002986355025786907,51.97277335125359
112,0.0035093616527657368,0.0029784382623620326,52.32509074943327
113,0.0036684657054570605,0.0048923553340137005,51.622753179406025
114,0.0034322973120598,0.005756416125223038,48.83520624708325
115,0.003099979228791919,0.002676560957916081,51.645087037429256
116,0.003314969609065055,0.0025243655114900333,52.23224109276323
117,0.003799949099809984,0.002556644300930203,51.86512474060988
118,0.0037099356785541093,0.0029817869397811593,51.87124967090312
119,0.003589183852562939,0.002929977730382235,52.062620344740864
120,0.0032176062612250295,0.00287155399331823,51.65396380889703
121,0.0035098137562785594,0.0025409841316286473,51.965782018066356
122,0.003428447125122265,0.004845967297442256,51.96742450230223
123,0.0036403963329053783,0.0026927253301255406,51.782456506027614
124,0.0031898419434979275,0.003520287156570703,51.338525372202
125,0.0033325109867687985,0.0029798266477882866,51.62635256209988
126,0.003750761228874049,0.0055164944101125,52.197876857054545
127,0.003235298961557744,0.002479001155588776,52.65234771258534
128,0.003395422770685544,0.0027478476916439833,52.40633510799181
129,0.0032842230365270437,0.006261898605152964,48.31041523360046
130,0.003763754070923193,0.005668060658499601,48.84799463891527
131,0.003302643843523069,0.0025667121156584456,52.19344935710162
132,0.003489822925282826,0.005307725286111236,49.5770803751142
133,0.0036112161734749995,0.0030530665745027363,52.450396562023435
134,0.0034676190819545177,0.004268789868801834,52.035231844047885
135,0.003288163287429101,0.0021336725889705118,52.47271346562524
136,0.0032059871340931237,0.0036690384126268328,52.33632846463295
137,0.003609074771837654,0.006912098815664649,48.032933002922306
138,0.0033011451507065593,0.003801171120721847,51.57582739008321
139,0.0035657691305369544,0.005833752430044114,49.20967211541805
140,0.0033001040067007345,0.002748599424958229,51.87725122078422
141,0.003244615466527567,0.003083589072339237,52.73269420577487
142,0.002968342614297913,0.00314510194119066,52.45061374721952
143,0.0036284082412424657,0.0053138133417814995,52.41938025662135
144,0.0031101673076132136,0.0027396805374883117,51.74451381348385
145,0.003024462187757237,0.0058041754364967345,49.04145593956565
146,0.0031474089116840117,0.0025560976623091834,52.27238347689126
147,0.003229928983255557,0.002506504615303128,52.38856738965186
148,0.003130177550287549,0.002249679181259126,51.948248239032075
149,0.003405744670648219,0.00411395560251549,51.13690431108388
150,0.003302761663032676,0.0051521170418709515,52.48664989217559
151,0.0029168183889959273,0.002137431406881662,52.22725285766112
152,0.003436128723280652,0.0026000953814946126,52.31338334912968
153,0.0031498882502875294,0.003065061247907579,51.5123684065031
154,0.0034753807139177206,0.004644474610686302,52.59531263216451
155,0.0038218850723472377,0.0037718069134280085,52.84977525664569
156,0.003326195238865821,0.0035105884354561566,51.55034044931667
157,0.0033068269108523537,0.004120040538255124,50.57162448515355
158,0.0031772505086823596,0.003633593476843089,51.2431037794236
159,0.0032735426485478547,0.0029300827067345386,51.96965525764212
160,0.0032978170109903542,0.003560427720658481,51.71351046967081
161,0.0028713426756151574,0.0029270976991392673,53.02622817955079
162,0.003339739138027653,0.0022828719520475715,52.73785113581103
163,0.0032537731106881754,0.003379897337872535,52.93606485382268
164,0.00318935114658659,0.0027282433374784883,52.55375684092622
165,0.0030987689252550917,0.004190995409153403,52.28025211859341
166,0.003478515410846524,0.0023699127603322282,52.58710096630036
167,0.0035564155585252424,0.0027562184911221264,52.17285148381594
168,0.003280972838885898,0.004885985921137036,49.857206085905005
169,0.0029410292411172338,0.003551331807393581,52.8059113623958
170,0.0029522270779125405,0.0031709598749876024,51.612645630059504
171,0.003066506380869978,0.0031623885477893056,52.27214008790631
172,0.003385945537939005,0.003008031081408262,52.66414716846293
173,0.003018591904524012,0.0038989400956779717,52.33167279771535
174,0.003539196875448901,0.0040038699330762016,52.94049746440231
175,0.002804753244658563,0.0022561619605403404,52.86450819035177
176,0.0033770419465894304,0.001926446424331516,53.05433988409286
177,0.0031408218457709323,0.004510517250746488,50.452929170206026
178,0.002744658169795365,0.002371978411683813,53.075587343786026
179,0.0029864541573639,0.004009516763035208,51.340114548849925
180,0.0033189191743454864,0.002213693737285212,52.846956689682976
181,0.0036833794585240122,0.003907110849395395,52.80848523545371
182,0.0029271183780966194,0.002244323259219528,52.80977717113299
183,0.0029882663033330963,0.003410951446276158,52.71872155768785
184,0.0036138223828793966,0.003514367358293384,51.539976956148145
185,0.0031063460876316865,0.002149126173462719,52.58543352171998
186,0.002895127663487974,0.0025781101698521525,52.53358052949332
187,0.002906376026261893,0.002765709314262494,52.76458349713137
188,0.0028771956593586618,0.0032778000296093523,51.94356444036738
189,0.0032060460990299424,0.0028493573842570184,52.22557045643446
190,0.0029561657903457764,0.0026034682802855967,53.355978233024196
191,0.002953364872857745,0.002509402647847311,52.77293875592126
192,0.002962898001671853,0.005051066149026154,52.600950090458724
193,0.002882999097720931,0.003747468488290906,52.824202922230405
194,0.0028975671065030713,0.0029922494548372926,53.28705165219816
195,0.002875115291047196,0.0027743997564539315,53.03600675416467
196,0.002996268845566705,0.002403455645544455,52.54644076263117
197,0.0031514588376336584,0.004977465416304767,50.26150294763385
198,0.0030761460665876205,0.004140715964604167,50.98867722964621
199,0.0031264346080836806,0.004111081145238132,51.31940290612463
200,0.003396108183470361,0.0021492628834675997,53.26902752737049
201,0.0021547924385447574,0.00198933511856012,52.572142470757726
202,0.0019496252073325443,0.002168127929326147,53.30000618975087
203,0.001986853723036178,0.00282963054254651,52.56731302120821
204,0.0023019928369892428,0.0023176467674784367,52.82253459152239
205,0.0022864820689797467,0.0030137073807418348,52.53409836528445
206,0.0020019690515381285,0.001909959897166118,53.41380245887346
207,0.002241868597206356,0.0035180190252140165,51.99829469579394
208,0.0022526748053669607,0.002036217650165781,53.159644137523344
209,0.0019362563710247102,0.0020745605789124987,53.50064363577565
210,0.0021430319909923833,0.0021337008185219,53.32765334191914
211,0.002002781310342346,0.001835063083563,53.6389493899608
212,0.002030790382206651,0.00253288411651738,52.91362518000386
213,0.002108028296284413,0.00277076963102445,53.13525153579827
214,0.0020243508104721333,0.0018554468639194964,53.31241533781778
215,0.0020048876744256997,0.0022678394371177996,53.06140333449267
216,0.0019033229605831888,0.002322679947828874,53.25319160678321
217,0.0021965088251295786,0.0031195823219604796,52.23136212899095
218,0.0022898060612560308,0.0023902654938865466,52.717410699259744
219,0.0020432242392308744,0.0027629051194526257,52.65774676576732
220,0.002165303555188128,0.002098853643983603,53.35661500826564
221,0.002203433851061368,0.002141345354029909,53.277408923485766
222,0.0021407199633944004,0.002843626299872995,53.118835106225646
223,0.0020174426980441125,0.0022120825981255614,53.54829956689163
224,0.0019196652061545688,0.0021947839076165102,53.90612035508401
225,0.002019638287988124,0.001953975908691064,53.133425736558394
226,0.0020419894976974797,0.00196432570228353,52.72414055636181
227,0.002052231061002607,0.002261202874360606,53.30201556994069
228,0.0019814124886156294,0.0021761381567921485,53.13124575849441
229,0.0022276328876038253,0.00196356332511641,53.55652621744181
230,0.0020002491807041803,0.0024515841586980973,53.29584643784963
231,0.002226889828199262,0.002969793505035341,52.14500794410221
232,0.002242780415892214,0.0021274132025428123,53.04237872004999
233,0.002016282802341636,0.0023593516869004822,53.51932231774134
234,0.0021576770768030598,0.0023332552984356874,52.660223762246495
235,0.0020884869500330783,0.0019058344827499244,53.5666935450838
236,0.0021224322616143405,0.002526607557665558,53.03254873647816
237,0.0020710903045255695,0.002126196009339765,53.29679595466181
238,0.0020710174187367762,0.0017819088080432265,53.79510712785158
239,0.002110332012577629,0.001774588692933321,52.94904167506785
240,0.0022356228068434085,0.002109874999150633,53.792220560061196
241,0.002136238364964993,0.0024349220504518575,53.035128213438
242,0.00212985743269426,0.0027078666538000095,52.774678643001415
243,0.0022644774799839167,0.002064071457134561,53.3592775573619
244,0.0021696155161785853,0.00196396280429326,53.19455070447414
245,0.002147458831717419,0.0037762080249376597,52.98285782106118
246,0.002085952272080808,0.001967172909062356,53.661017805001464
247,0.002211038339629511,0.0022913665510714072,53.27100993260862
248,0.0019247352300064248,0.0018823792866896837,53.881258220144574
249,0.002277188883958346,0.00163639337872155,53.824042256284436
250,0.0019989725802264328,0.002345425287494436,53.74768978627708
251,0.00234566105755581,0.0021854725817684086,53.431098813443256
252,0.002152996121889606,0.0017654720938298852,54.023863180764
253,0.002058684081300207,0.0022237419988960037,53.37457592366741
254,0.0022894510314085204,0.0023807899514213214,53.207906673118345
255,0.0020988389707313373,0.002070761795621365,53.278200887239365
256,0.0020364168027155417,0.002605401562759653,53.288824297308246
257,0.002027688596955508,0.0021879765589255837,53.5360939964697
258,0.0020068401071971463,0.002037355588981883,53.59391383152533
259,0.0020382769955068574,0.0022709265362937,53.343119446198216
260,0.002249429514458736,0.002032275904202834,53.366638272299475
261,0.0020739888281925663,0.0021797124762088058,53.500983283135426
262,0.002125692148093539,0.0020432523509953168,53.117489809924884
263,0.0021719262129246803,0.002070135237881913,53.338247346429036
264,0.002164601722944269,0.0017609455715864896,53.6212450386195
265,0.0020294025718144587,0.002841122436802834,53.18029796290642
266,0.0020333175059859755,0.0017923764570150524,53.63021824302899
267,0.00219518553706504,0.002438177133444696,53.530697022479025
268,0.002209738015927984,0.0026884682127274575,53.17278764541253
269,0.0018704249236864117,0.002622392261400819,53.43130435965418
270,0.002082471130646322,0.002101572380634023,53.736048804751974
271,0.00205458776240403,0.002440116503275931,53.09662228196882
272,0.002104556980706514,0.0017779283155687153,53.56970282278552
273,0.00220687415578753,0.004038110000547023,53.847134322165154
274,0.0024277512880277363,0.0018809625855647028,53.79397291359964
275,0.002069878812198121,0.001681785347755067,53.56037713982483
276,0.0019376408697756031,0.0020511017926037323,53.27546665252288
277,0.0018997927758805822,0.0015178087318781764,53.7054949829181
278,0.0019514920189400336,0.0018488329846877605,53.30239877476526
279,0.0020154846502504872,0.002297865732107311,53.654403382603405
280,0.001922236248046289,0.002342556262155994,53.32036954015691
281,0.0019462819471678654,0.001985220699571073,53.70713150519099
282,0.002058209360365082,0.0019412107975222167,53.24707334589581
283,0.002170139103597673,0.0020072581036947664,53.46799134355837
284,0.002090566754709962,0.0023245930473785835,52.97322966925796
285,0.001999262925658125,0.0017942215851508082,53.481020650602865
286,0.002133915301972519,0.003188879624940455,53.73305815678083
287,0.0019315387278514016,0.0020926805329509086,53.75774004862471
288,0.002291192525812185,0.0019415088568348435,53.71474535083695
289,0.0021061838300792633,0.002415242320857943,53.4635276118173
290,0.0018963540609151417,0.002204351394902914,53.63651298245286
291,0.0019121810008361384,0.0022763097449205803,53.77731631547664
292,0.0019721205518892187,0.0017021355906035752,53.854243155935634
293,0.0018674066168657218,0.0021388430567458273,53.7936223850532
294,0.001984486524949293,0.0018915092933457344,53.437290208661054
295,0.0020103239109117246,0.002394894657190891,53.68966097131069
296,0.0018615234680104964,0.00219378245761618,52.97033753183971
297,0.002006605505254023,0.0017717952467501163,53.545270159568524
298,0.0021073609909808065,0.0018609623506199568,53.51797481882296
299,0.001862401332899854,0.0019221701170317829,53.58022967965664
300,0.0019884984320753456,0.0021134529903065404,53.51612647801493
301,0.002088219632070727,0.0022211498487740757,53.40450156992405
302,0.001908773285196172,0.0034433243703097106,53.45710650129766
303,0.0022585693931801835,0.0023459597176406534,53.14232355733079
304,0.0022060069892933533,0.0020928525261115286,53.78918446667073
305,0.002165523365181457,0.0034395085857249798,52.29286322854828
306,0.002220090804852103,0.001595352751319297,53.751578344315924
307,0.001997868715160718,0.0027320722816512,53.49216774553179
308,0.0020232929981839243,0.0020506074687000365,54.15003255704055
309,0.0019314155137595157,0.002261552894487978,53.61267501587561
310,0.0019159164780515735,0.0017843758850358427,53.760989086977524
311,0.0018719944844741633,0.0018663072993513198,53.57591451776215
312,0.0018918556205889136,0.001628779930761084,54.104711665004125
313,0.0022761397257373465,0.001741377942962572,53.49396342283272
314,0.002087612517378615,0.0028287706081755472,53.03447883570158
315,0.0019497900024416073,0.0020945816778112224,53.61781435374328
316,0.002024373441005568,0.002075965141411871,53.78201502235489
317,0.002281341138111409,0.002201234627282246,53.67529401684494
318,0.0019449646566535737,0.00197204105439596,53.450496409201016
319,0.0022294080346801997,0.0027155841770581893,53.50983357181986
320,0.0020887724044363902,0.002356774603249504,53.02591137534544
321,0.00196300871442026,0.0019143556233029812,53.42931760481692
322,0.0019463274208944088,0.0020066380884964014,53.769769001256684
323,0.002236991211608293,0.0020098523586057123,53.89173063440971
324,0.002003775134833652,0.0032571021816693245,53.915537857041855
325,0.0021246171119567556,0.002745410781353712,54.06579366009929
326,0.0021882120861054055,0.001683283344609663,53.86993794896816
327,0.001971990799376888,0.0021150011592544616,54.105690432062936
328,0.0017910313107866315,0.0015347372274845837,53.918801870009545
329,0.0020086451828085564,0.0018836307409219443,53.911578259571286
330,0.0018810129480662358,0.002248351573944091,53.862797319141336
331,0.001974495345787698,0.002211527528706939,53.61211277521871
332,0.0020107658550265425,0.0017210262815933674,53.75049426556237
333,0.0020620891237101207,0.0022389641357585784,53.83752513205589
334,0.0018609672433830392,0.0016797713655978441,53.692396381515124
335,0.0019067195120226076,0.0019174332229886205,53.8009615978115
336,0.001993025504087217,0.0021245672169607124,53.36848207983127
337,0.002231217531768586,0.0020411228924058387,53.96161727525572
338,0.002025932905213482,0.001971198202809318,53.381190162938054
339,0.0018588902927545537,0.0017480415373574943,53.88829931021073
340,0.0019074244681736546,0.002433265366125854,53.60496755979606
341,0.0019404255277315824,0.002095398161327466,53.73169668053544
342,0.0019222825822088467,0.0022242637327872217,54.12072042086282
343,0.0019007824112933203,0.002867370650637895,53.04043033877058
344,0.002020377094343322,0.003006753763183951,52.96338366256927
345,0.0021218299172129384,0.0021216103108599796,53.42033078130846
346,0.0021452983477646195,0.0015836397040402516,53.776179816285804
347,0.0020561630369076473,0.001711717721191235,53.52159228008769
348,0.0019655067941616493,0.0026857125596143304,53.01395933616401
349,0.0020143344181723496,0.0019883026194293034,53.96457033127597
350,0.0019821679269454644,0.002139905679505317,53.696717784830824
351,0.0020421770381704334,0.002567221119534223,53.385638743620554
352,0.0019085348442849238,0.001687310595298186,53.79195111475757
353,0.0018375863881302204,0.0016870127897709608,54.072615244790406
354,0.0020648850658839327,0.00244199463748373,54.07927654259253
355,0.002043963218624194,0.0023121664498467,53.95672938078296
356,0.0019860737252517103,0.0016679725737776608,54.3209577769357
357,0.0018132391885974178,0.001718774236505851,54.0359343915942
358,0.002062691064692093,0.003174196167383343,52.67027549624393
359,0.002148599761952003,0.002162461400730536,53.46037288359304
360,0.0019656434079740504,0.0022428763739299044,53.55222756472644
361,0.0018667103008062828,0.001836795430863276,53.854072139167826
362,0.0019049213897773425,0.001540140145807527,53.627584457029094
363,0.0020290712973202053,0.002328737712232396,53.36344002991753
364,0.002023280429795599,0.002021296489983797,54.026704055792244
365,0.00200632517802354,0.001951363231055439,53.96823024047532
366,0.0019718186689499265,0.002902908995747566,52.98263158913467
367,0.0020405502072397145,0.0019692069734446706,53.96607335542572
368,0.001946587468230048,0.0019621526205446578,54.02489030618199
369,0.001891693618583106,0.002475280272774397,53.65380126793105
370,0.0019265720231739787,0.0022534358315169797,53.66405011900117
371,0.002013636584679533,0.0016209766070824116,53.89049684154933
372,0.0018031985957422158,0.0021769837348256257,53.80565841559296
373,0.0019653177555618196,0.0018195805617142468,54.09117017936133
374,0.0018432280597666577,0.002182499659247696,54.116608161509646
375,0.0019219037065268633,0.0023936402169056226,52.94008651595378
376,0.0020856187460738885,0.002803399965632707,53.16581196827852
377,0.0019563125909794823,0.0025572758261114335,53.34981097156024
378,0.0019910671364396122,0.0017440613481448963,54.07239558452327
379,0.0019730913553947112,0.0019671301054768253,53.6553934848245
380,0.0021039327352404542,0.0026744944509118807,53.196132631469375
381,0.0021356402254907765,0.003186455103568733,52.78761484665578
382,0.001977287781526251,0.0019729915366042397,53.654983864333616
383,0.0018441134981354607,0.0014926177228335286,54.06379628117699
384,0.0020006529050060817,0.0021196790016256278,53.60537599432959
385,0.0020137039639371544,0.002083927990170196,53.712932321983914
386,0.0019028443306578447,0.0023676309268921615,53.75256713667835
387,0.002147739515253711,0.0019067254615947604,53.87713790025518
388,0.0021564956207812697,0.0018822333228308708,54.08331519958994
389,0.0020369845171606536,0.00427883563330397,51.19722241447192
390,0.002021284480025936,0.002467530765570701,53.685224641084915
391,0.0022424913920913946,0.0022866282030008737,53.56769003268311
392,0.0019397606314182983,0.0028748597367666663,54.0665075303074
393,0.0019955216674422296,0.0035515809850767254,53.818859555724956
394,0.0019201125409615476,0.0016879248118493707,54.09096453124006
395,0.0019445333871610084,0.0020613123557995995,53.852318099415754
396,0.001941928240622735,0.002458194317296147,53.22279702359652
397,0.002142364784526537,0.0019118338543921709,53.62348509268232
398,0.0017766370403460494,0.002264244286343455,53.65121655918256
399,0.0019527059179525563,0.0018676647543907166,54.02655632878532
400,0.0021700030088996395,0.001966975372051819,53.928407728899266
401,0.0014610414359819991,0.0017745870538055898,54.086624117191874
402,0.0015780377499401877,0.0019350082846358418,53.765366757948556
403,0.0014879904699795373,0.0015015313093317672,54.266427953556786
404,0.0014351727154237306,0.0015488970634760335,54.048550540292474
405,0.0015551144290902187,0.0018275497586000711,53.71748501946844
406,0.001561555761750557,0.002047989891143515,53.756645188618
407,0.0015804970266394271,0.0015850624651648105,53.93598070172633
408,0.0015463641479307104,0.0016313146392349155,53.99237127476331
409,0.0016655350884302786,0.0017929746117442847,54.04106582084348
410,0.0015868487762688377,0.001494498937390745,54.11108242362018
411,0.0015188059598117568,0.0016231375292409212,54.05520930827353
412,0.001545240818741869,0.0018541792000178249,53.846413539567294
413,0.001512833166404138,0.0014491148368688306,54.24954874374983
414,0.0014335035757359928,0.0017570093821268529,54.10404805408845
415,0.0014795746053753434,0.001557152472669259,53.82092403012595
416,0.0015641176019331883,0.0017843281989917159,54.00214681327942
417,0.0015188326120046934,0.0017431990732438862,54.249768480661345
418,0.0015584935520897795,0.0015034604293759912,53.96091878802632
419,0.001545133403419415,0.0016409682540688665,54.294490609982674
420,0.0015020848204045192,0.0016578572639264172,53.86886302232869
421,0.0014554564429027498,0.001596335715148598,54.31218335417062
422,0.0014912496632977048,0.0014521715766750275,54.398032571802304
423,0.0015050378967523764,0.0016756680025719103,54.43522447651187
424,0.0014753046698838305,0.00165428482927382,54.13354204304482
425,0.0015931582461009817,0.0015789713262347503,54.070210500391106
426,0.001450684040872436,0.00187695452128537,54.194693178728755
427,0.0015868833206425703,0.0019537190801929677,54.35213481103668
428,0.0016341179258900105,0.0020693224121350806,54.20182812207957
429,0.001607109909954407,0.0019963405083399284,53.60986765988296
430,0.0014823878732611337,0.0018592831096611918,53.81511512195162
431,0.0014955470547953734,0.0015295183891430495,53.95798990632034
432,0.0015950335564592036,0.0015226043516304347,54.43140801504542
433,0.0014993972682433277,0.0015174091514199971,53.76644439972753
434,0.0014900378894411254,0.0018648652615956961,54.174040624330615
435,0.0014990064192166792,0.0015111096168402582,54.24660084805373
436,0.0014991781947786215,0.0016828851657919586,54.248732029298914
437,0.0014698390025094544,0.0014809035666985438,54.163649398274
438,0.0015097589440653013,0.0016959784959908574,53.8911646957345
439,0.0015105609795007166,0.001771792258368805,54.40713370029811
440,0.0014445447517987709,0.0015410637547029183,54.183850246349586
441,0.0014781203494974328,0.0017094758216990157,53.875840762660836
442,0.0016167363565989152,0.0017502702551428228,53.88825746441475
443,0.0015004717155318189,0.001629010554170236,54.05096231400446
444,0.001493091271132102,0.0015689981286413968,54.0022736995182
445,0.0014268054004751675,0.0016661954578012228,54.270327045647875
446,0.0014982351208841064,0.0016496261360589414,54.10140718634054
447,0.0015563090870129228,0.0017908071482088416,54.2502136558636
448,0.001539175646030344,0.0016115288028959185,54.233942648644344
449,0.001436847236582613,0.0017480853851884603,54.116815591933054
450,0.0014475510404664228,0.0019592669361736623,53.74364714320045
451,0.0014761392055090883,0.0016585957549978048,54.16628952293712
452,0.001510977376359607,0.0014771115564508363,54.11077627326914
453,0.0014792688063859922,0.0017892891285009682,53.877540192259104
454,0.0015251396509466026,0.0017689621401950717,53.823131559537906
455,0.0015263680831441595,0.001746540922904387,53.8890610291473
456,0.0016417958238277362,0.0015947370883077382,53.938991810421754
457,0.0014765853450419192,0.0013779412623262028,54.11536891308746
458,0.0015393600212456197,0.002226520979311318,54.40670992451402
459,0.0016256923204354737,0.0018010627722833306,54.34517776951439
460,0.001481811928771446,0.0015821315988432615,54.101043880068836
461,0.0014069551804580136,0.001620639854809269,54.020440966602195
462,0.0015008739281634773,0.0016245663340669126,54.25418247034057
463,0.0014797827140439657,0.0014842000202042983,53.94780876709547
464,0.0014565617712283742,0.0016587172669824213,54.08420423441023
465,0.0014043469146230612,0.0014942368445917964,53.88721565756679
466,0.00149673378264467,0.0014494694536551838,54.43337571494519
467,0.0015188194845922956,0.0018046623235568405,53.93217561931574
468,0.001543184015744292,0.0016783190274145454,54.479786961926365
469,0.0015704523422467144,0.001903645908460021,53.70033913328706
470,0.0015557407713287727,0.001815991235198453,54.313145173940676
471,0.0015228435948680128,0.0017615627229679376,54.33452096254711
472,0.0015597779060008545,0.0017643766547553242,54.099543292458904
473,0.0015836610688740333,0.0016419828671496361,54.121456838572755
474,0.0015898902801391068,0.0016978392528835685,53.817209009961765
475,0.0014898797508967705,0.001767489380436018,54.35049517404113
476,0.0015811008550480267,0.0017052855039946734,53.88527743722599
477,0.0015141114600908737,0.0016940645256545395,54.193370655663045
478,0.0014668895210609722,0.0016339273331686854,54.47135165307662
479,0.0014963944828412083,0.0018138811388053,54.27445757939897
480,0.0016378529930584096,0.0018026313686277718,54.14221467334229
