mu/g,T/g,chiralcon
0.0,0.03333333333333333,0.6427245199325354
0.0,0.08581560283687943,0.6413699597603508
0.0,0.13829787234042554,0.6360792460545255
0.0,0.19078014184397163,0.6286941298863583
0.0,0.24326241134751772,0.6202994340729607
0.0,0.2957446808510638,0.6113690344679941
0.0,0.34822695035461,0.6023238810680404
0.0,0.4007092198581561,0.593541364155561
0.0,0.45319148936170217,0.5853032931031117
0.0,0.5056737588652482,0.5777788413117371
0.0,0.5581560283687944,0.571037824578807
0.0,0.6106382978723405,0.5650772762239961
0.0,0.6631205673758865,0.5598488024979332
0.0,0.7156028368794326,0.555280653015816
0.0,0.7680851063829789,0.5512930236019931
0.0,0.820567375886525,0.5478074194811182
0.0,0.873049645390071,0.5447516456523324
0.0,0.9255319148936171,0.5420619313072138
0.0,0.9780141843971631,0.5396833509627564
0.0,1.0304964539007093,0.5375693357755291
0.0,1.0829787234042554,0.5356807711396927
0.0,1.1354609929078014,0.5339849677244493
0.0,1.1879432624113477,0.5324546584535611
0.0,1.2404255319148938,0.5310670927374421
0.0,1.2929078014184399,0.5298032532532102
0.0,1.3453900709219857,0.5286471962958464
0.0,1.3978723404255318,0.5275855052140089
0.0,1.4503546099290778,0.526606842052933
0.0,1.5028368794326241,0.525701581868692
0.0,1.5553191489361702,0.5248615153042253
0.0,1.6078014184397162,0.5240796068538895
0.0,1.6602836879432623,0.5233497982291385
0.0,1.7127659574468084,0.5226668481039194
0.0,1.7652482269503544,0.5220262011542791
0.0,1.8177304964539005,0.5214238806851758
0.0,1.8702127659574466,0.5208564002711308
0.0,1.9226950354609926,0.5203206907553816
0.0,1.9751773049645391,0.5198140396883603
0.0,2.027659574468085,0.5193340408731323
0.0,2.080141843971631,0.5188785521515846
0.0,2.132624113475177,0.5184456599349343
0.0,2.185106382978723,0.5180336492753987
0.0,2.2375886524822692,0.5176409785086917
0.0,2.2900709219858153,0.5172662576821402
0.0,2.342553191489362,0.5169082301307606
0.0,2.395035460992908,0.5165657566815391
0.0,2.447517730496454,0.516237802060662
0.0,2.5,0.5159234231544285
0.02978723404255319,0.03333333333333333,0.6427255642286626
0.02978723404255319,0.08581560283687943,0.6417623901375126
0.02978723404255319,0.13829787234042554,0.637234453511995
0.02978723404255319,0.19078014184397163,0.6301977599657114
0.02978723404255319,0.24326241134751772,0.6218057232560772
0.02978723404255319,0.2957446808510638,0.6127389406632534
0.02978723404255319,0.34822695035461,0.6035344464962824
0.02978723404255319,0.4007092198581561,0.5946133685463275
0.02978723404255319,0.45319148936170217,0.586266191813381
0.02978723404255319,0.5056737588652482,0.5786579905453696
0.02978723404255319,0.5581560283687944,0.5718517897151972
0.02978723404255319,0.6106382978723405,0.565838730080208
0.02978723404255319,0.6631205673758865,0.560566196587988
0.02978723404255319,0.7156028368794326,0.5559596806164597
0.02978723404255319,0.7680851063829789,0.5519376635570128
0.02978723404255319,0.820567375886525,0.548420611444319
0.02978723404255319,0.873049645390071,0.5453357027405978
0.02978723404255319,0.9255319148936171,0.5426187831488607
0.02978723404255319,0.9780141843971631,0.5402146832117527
0.02978723404255319,1.0304964539007093,0.5380766687290677
0.02978723404255319,1.0829787234042554,0.5361655035269373
0.02978723404255319,1.1354609929078014,0.5344484010625858
0.02978723404255319,1.1879432624113477,0.5328980108375108
0.02978723404255319,1.2404255319148938,0.53149150705853
0.02978723404255319,1.2929078014184399,0.5302098025970758
0.02978723404255319,1.3453900709219857,0.5290368879909452
0.02978723404255319,1.3978723404255318,0.5279592842862463
0.02978723404255319,1.4503546099290778,0.5269655944497292
0.02978723404255319,1.5028368794326241,0.5260461376069878
0.02978723404255319,1.5553191489361702,0.5251926515906823
0.02978723404255319,1.6078014184397162,0.5243980511754631
0.02978723404255319,1.6602836879432623,0.5236562313920692
0.02978723404255319,1.7127659574468084,0.5229619071943039
0.02978723404255319,1.7652482269503544,0.5223104823956929
0.02978723404255319,1.8177304964539005,0.5216979421739764
0.02978723404255319,1.8702127659574466,0.5211207645758857
0.02978723404255319,1.9226950354609926,0.5205758473722685
0.02978723404255319,1.9751773049645391,0.5200604473489565
0.02978723404255319,2.027659574468085,0.5195721297046417
0.02978723404255319,2.080141843971631,0.5191087256923017
0.02978723404255319,2.132624113475177,0.5186682970097226
0.02978723404255319,2.185106382978723,0.5182491057373171
0.02978723404255319,2.2375886524822692,0.5178495888537492
0.02978723404255319,2.2900709219858153,0.517468336544631
0.02978723404255319,2.342553191489362,0.5171040736668061
0.02978723404255319,2.395035460992908,0.5167556438484349
0.02978723404255319,2.447517730496454,0.5164219957994404
0.02978723404255319,2.5,0.5161021714827696
0.05957446808510638,0.03333333333333333,0.6427259915328144
0.05957446808510638,0.08581560283687943,0.6420413871610604
0.05957446808510638,0.13829787234042554,0.6381804313295172
0.05957446808510638,0.19078014184397163,0.631505370996556
0.05957446808510638,0.24326241134751772,0.6231540565456642
0.05957446808510638,0.2957446808510638,0.613985256748993
0.05957446808510638,0.34822695035461,0.6046488532246067
0.05957446808510638,0.4007092198581561,0.5956108033442269
0.05957446808510638,0.45319148936170217,0.5871714327940639
0.05957446808510638,0.5056737588652482,0.5794926198310839
0.05957446808510638,0.5581560283687944,0.5726313451812053
0.05957446808510638,0.6106382978723405,0.5665734954504232
0.05957446808510638,0.6631205673758865,0.5612627713034906
0.05957446808510638,0.7156028368794326,0.556622343160643
0.05957446808510638,0.7680851063829789,0.5525693232172023
0.05957446808510638,0.820567375886525,0.5490234043585696
0.05957446808510638,0.873049645390071,0.5459113400018261
0.05957446808510638,0.9255319148936171,0.5431687432339509
0.05957446808510638,0.9780141843971631,0.5407403128400234
0.05957446808510638,1.0304964539007093,0.5385792324774465
0.05957446808510638,1.0829787234042554,0.53664620610107
0.05957446808510638,1.1354609929078014,0.5349083957903186
0.05957446808510638,1.1879432624113477,0.5333384017982076
0.05957446808510638,1.2404255319148938,0.5319133487320372
0.05957446808510638,1.2929078014184399,0.5306140989521364
0.05957446808510638,1.3453900709219857,0.5294245918730385
0.05957446808510638,1.3978723404255318,0.5283312974143609
0.05957446808510638,1.4503546099290778,0.5273227680615247
0.05957446808510638,1.5028368794326241,0.526389273672204
0.05957446808510638,1.5553191489361702,0.5255225044709728
0.05957446808510638,1.6078014184397162,0.5247153296053382
0.05957446808510638,1.6602836879432623,0.5239616006690562
0.05957446808510638,1.7127659574468084,0.5232559914857335
0.05957446808510638,1.7652482269503544,0.5225938670892856
0.05957446808510638,1.8177304964539005,0.5219711762172101
0.05957446808510638,1.8702127659574466,0.5213843627641362
0.05957446808510638,1.9226950354609926,0.5208302925578208
0.05957446808510638,1.9751773049645391,0.5203061925524861
0.05957446808510638,2.027659574468085,0.5198096001180234
0.05957446808510638,2.080141843971631,0.5193383205670422
0.05957446808510638,2.132624113475177,0.5188903914293027
0.05957446808510638,2.185106382978723,0.5184640522745808
0.05957446808510638,2.2375886524822692,0.5180577191164628
0.05957446808510638,2.2900709219858153,0.5176699626136606
0.05957446808510638,2.342553191489362,0.5172994894321942
0.05957446808510638,2.395035460992908,0.5169451262491226
0.05957446808510638,2.447517730496454,0.5166058059725922
0.05957446808510638,2.5,0.5162805558286646
0.08936170212765955,0.03333333333333333,0.6427261663751616
0.08936170212765955,0.08581560283687943,0.6422391734246562
0.08936170212765955,0.13829787234042554,0.6389488569753377
0.08936170212765955,0.19078014184397163,0.63263019957053
0.08936170212765955,0.24326241134751772,0.6243469210606964
0.08936170212765955,0.2957446808510638,0.6151064161575446
0.08936170212765955,0.34822695035461,0.6056645665289735
0.08936170212765955,0.4007092198581561,0.5965312657974153
0.08936170212765955,0.45319148936170217,0.5880170211242208
0.08936170212765955,0.5056737588652482,0.5802811351891772
0.08936170212765955,0.5581560283687944,0.573375220581143
0.08936170212765955,0.6106382978723405,0.5672805480068649
0.08936170212765955,0.6631205673758865,0.5619376876253194
0.08936170212765955,0.7156028368794326,0.5572679428051098
0.08936170212765955,0.7680851063829789,0.5531874144095232
0.08936170212765955,0.820567375886525,0.5496152970146251
0.08936170212765955,0.873049645390071,0.5464781264709402
0.08936170212765955,0.9255319148936171,0.5437114382192253
0.08936170212765955,0.9780141843971631,0.5412599143675093
0.08936170212765955,1.0304964539007093,0.5390767417023726
0.08936170212765955,1.0829787234042554,0.5371226275240839
0.08936170212765955,1.1354609929078014,0.5353647295206084
0.08936170212765955,1.1879432624113477,0.5337756337628232
0.08936170212765955,1.2404255319148938,0.5323324415664167
0.08936170212765955,1.2929078014184399,0.5310159846381425
0.08936170212765955,1.3453900709219857,0.5298101663586222
